Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.0.7-23.1.1.1-53726-80-6,23.1.0.7,53726,23.1.1.1,80,6,22/05/2021 03:51:52 ����,5198512.0,8,5,0.0,8688.0,0.0,0.0,0.0,0.0,2896.0,1448.0,1737.6,647.5652863,1671.247465,2.500715589,433209.3333,901343.4638,2979369.0,25.0,5198512.0,742644.5714,1716441.512,4625450.0,25.0,4721884.0,1180471.0,1427678.5569999998,2979369.0,246.0,0,0,0,0,352,160,1.538901901,0.961813688,0.0,2896.0,620.5714286,935.706538,875546.7253,0,0,1,0,13,0,0,0,0.0,668.3076923,0.0,1737.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,502,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-60228-80-6,23.1.0.7,60228,23.1.1.1,80,6,22/05/2021 03:51:47 ����,4736252.0,5,3,309.0,1448.0,309.0,0.0,61.8,138.189001,1448.0,0.0,482.6666667,836.0031897999999,370.9684366,1.689099313,676607.4286,1128855.385,3111212.0,238.0,4736252.0,1184063.0,1488601.008,3325094.0,238.0,3298121.0,1649060.5,2331767.342,3297869.0,252.0,0,0,0,0,176,104,1.055687071,0.633412242,0.0,1448.0,195.2222222,480.7779575,231147.4444,1,3,0,1,6,0,0,0,0.0,219.625,61.8,482.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,181.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-36998-80-6,23.1.0.7,36998,23.1.1.1,80,6,22/05/2021 03:42:30 ����,19.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263157.8947,4.75,2.217355783,8.0,3.0,19.0,4.75,2.217355783,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,136,0,263157.8947,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-47270-80-6,23.1.0.7,47270,23.1.1.1,80,6,22/05/2021 03:47:05 ����,10262972.0,6,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,282.1794700000001,0.779501298,1466138.8569999996,3204474.193,8627817.0,6.0,10300000.0,2052594.4,4587713.734,10300000.0,6.0,8627817.0,8627817.0,0.0,8627817.0,8627817.0,0,0,0,0,264,64,0.5846259739999999,0.194875325,0.0,1448.0,321.7777778,638.5079831,407692.4444,1,0,0,0,8,0,0,0,0.0,362.0,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,502,501,0,44,1485957.0,0.0,1485957.0,1485957.0,8627817.0,0.0,8627817.0,8627817.0,HTTP-Flood
23.1.0.7-23.1.1.1-32826-80-6,23.1.0.7,32826,23.1.1.1,80,6,22/05/2021 03:41:03 ����,471993.0,9,6,361.0,11192.0,361.0,0.0,40.11111111,120.3333333,2896.0,0.0,1865.333333,1452.835389,24477.05792,31.78013233,33713.785710000004,52664.01756,171579.0,3.0,397258.0,49657.25,94873.70251,244102.0,3.0,385522.0,77104.4,110068.9176,237985.0,238.0,0,0,0,0,284,200,19.0680794,12.71205293,0.0,2896.0,722.0625,1244.154249,1547919.796,1,2,2,2,13,0,0,0,0.0,770.2,40.11111111,1865.333333,0.0,0.0,0.0,11553.0,5.0,67043.0,0.0,24.0,0.0,746.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-41456-80-6,23.1.0.7,41456,23.1.1.1,80,6,22/05/2021 03:31:15 ����,22.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09091,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,90909.09091,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-57130-6,23.1.1.1,80,23.1.0.7,57130,6,22/05/2021 03:51:15 ����,2674730.0,7,6,8688.0,353.0,2896.0,0.0,1241.142857,1302.816875,353.0,0.0,58.83333333,144.1116465,3380.1542590000013,4.860303657,222894.1667,386769.3161,1071536.0,6.0,2550672.0,425112.0,539030.2193,1187609.0,228.0,1603194.0,320638.8,583453.7296,1345025.0,6.0,0,0,0,0,248,200,2.617086584,2.243217072,0.0,2896.0,645.7857142999999,1083.196848,1173315.412,0,4,1,1,11,0,0,0,0.0,695.4615385,1241.142857,58.83333333,0.0,0.0,0.0,9041.0,5.0,67417.0,0.0,668.0,0.0,27.0,64240,501,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-42700-80-6,23.1.0.7,42700,23.1.1.1,80,6,22/05/2021 03:31:36 ����,2635504.0,8,5,341.0,8688.0,341.0,0.0,42.625,120.5617062,2896.0,0.0,1737.6,1586.204527,3425.910186,4.932642865,219625.3333,367467.0902,1013656.0,4.0,2635504.0,376500.5714,561544.4954,1364752.0,4.0,1334150.0,333537.5,477823.7648,1013656.0,190.0,0,0,0,0,260,176,3.035472532,1.897170333,0.0,2896.0,644.9285714,1223.289038,1496436.071,0,4,2,1,10,0,0,0,0.0,694.5384615,42.625,1737.6,0.0,0.0,0.0,9029.0,4.0,55161.0,0.0,26.0,0.0,668.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-46112-80-6,23.1.0.7,46112,23.1.1.1,80,6,22/05/2021 03:33:05 ����,1478690.0,2,7,387.0,11192.0,387.0,0.0,193.5,273.6503243,2896.0,0.0,1598.857143,1502.001712,7830.57977,6.086468428,184836.25,352509.0798,1038060.0,231.0,1355694.0,1355694.0,0.0,1355694.0,1355694.0,1334554.0,222425.6667,416562.5438,1038060.0,231.0,0,0,0,0,72,240,1.35254854,4.733919889,0.0,2896.0,1157.9,1420.989831,2019212.1,1,3,0,2,8,0,0,0,3.0,1286.555556,193.5,1598.857143,0.0,0.0,0.0,11579.0,5.0,94141.0,0.0,43.0,0.0,1243.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-40216-80-6,23.1.0.7,40216,23.1.1.1,80,6,22/05/2021 03:31:09 ����,51518.0,3,8,361.0,11192.0,361.0,0.0,120.3333333,208.4234472,2896.0,0.0,1399.0,1286.159732,224251.7178,213.51760550000003,5151.8,8057.053346,21701.0,4.0,28584.0,14292.0,14413.66463,24484.0,4100.0,33719.0,4817.0,12202.0091,32486.0,4.0,0,0,0,0,104,264,58.23207423,155.2855313,0.0,2896.0,962.75,1215.233844,1476793.295,1,2,0,2,10,0,0,0,2.0,1050.272727,120.3333333,1399.0,0.0,0.0,0.0,11553.0,6.0,503837.0,0.0,32.0,0.0,1017.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-44188-80-6,23.1.0.7,44188,23.1.1.1,80,6,22/05/2021 03:32:04 ����,2599226.0,6,4,294.0,1448.0,294.0,0.0,49.0,120.02499740000002,1448.0,0.0,362.0,724.0,670.1995132000002,3.847299158,288802.8889,597858.8681,1870594.0,3.0,2599226.0,519845.2,830869.4773,1979126.0,3.0,2330628.0,776876.0,1093030.934,2026747.0,8.0,0,0,0,0,208,144,2.308379495,1.5389196630000002,0.0,1448.0,158.36363640000005,436.7230868,190727.0545,1,4,0,1,8,0,0,0,0.0,174.2,49.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,144.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-41428-80-6,23.1.0.7,41428,23.1.1.1,80,6,22/05/2021 03:45:57 ����,591659.0,3,7,385.0,11192.0,385.0,0.0,128.3333333,222.2798536,2896.0,0.0,1598.857143,1321.4814199999996,19567.01411,16.90162746,65739.88889,93996.7238,226379.0,4.0,387979.0,193989.5,274322.7829,387965.0,14.0,365280.0,60880.0,136774.9415,339321.0,4.0,0,0,0,0,104,232,5.070488237,11.83113922,0.0,2896.0,1052.4545449999996,1278.133277,1633624.6730000004,1,2,0,2,9,0,0,0,2.0,1157.7,128.3333333,1598.857143,0.0,0.0,0.0,11577.0,6.0,56840.0,0.0,38.0,0.0,1119.0,64240,501,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-43224-80-6,23.1.0.7,43224,23.1.1.1,80,6,22/05/2021 03:40:15 ����,175330.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.40706097,175330.0,0.0,175330.0,175330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,5.703530485,5.703530485,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-48178-80-6,23.1.0.7,48178,23.1.1.1,80,6,22/05/2021 03:39:19 ����,121875.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.61538462,60937.5,86172.9821,121871.0,4.0,121875.0,60937.5,86172.9821,121871.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,24.61538462,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-50484-6,23.1.1.1,80,23.1.0.7,50484,6,22/05/2021 03:39:25 ����,215649.0,2,2,2896.0,0.0,2896.0,0.0,1448.0,2047.781238,0.0,0.0,0.0,0.0,13429.22991,18.54866009,71883.0,117935.265,207992.0,23.0,7634.0,7634.0,0.0,7634.0,7634.0,23.0,23.0,0.0,23.0,23.0,0,0,0,0,64,40,9.274330046,9.274330046,0.0,2896.0,1158.4,1586.204527,2516044.8,0,0,2,0,2,0,0,0,1.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-54652-80-6,23.1.0.7,54652,23.1.1.1,80,6,22/05/2021 03:50:54 ����,24496.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9379491,4899.2,10687.23522,24016.0,4.0,24496.0,4899.2,10687.23522,24016.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,180,0,244.9379491,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-41270-80-6,23.1.0.7,41270,23.1.1.1,80,6,22/05/2021 03:46:02 ����,22.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227272.7273,5.5,2.645751311,9.0,3.0,22.0,5.5,2.645751311,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,136,0,227272.7273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-47876-80-6,23.1.0.7,47876,23.1.1.1,80,6,22/05/2021 03:39:10 ����,8428300.0,5,3,362.0,1056.0,362.0,0.0,72.4,161.8913216,1056.0,0.0,352.0,609.6818843,168.2427061,0.949183109,1204042.857,1720274.674,4306721.0,479.0,7633484.0,1908371.0,2081018.182,4306721.0,479.0,991002.0,495501.0,156079.6798,605866.0,385136.0,0,0,0,0,184,104,0.593239443,0.355943666,0.0,1056.0,157.5555556,357.5552793,127845.7778,1,4,0,2,5,0,0,0,0.0,177.25,72.4,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,132.0,64240,501,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-40766-80-6,23.1.0.7,40766,23.1.1.1,80,6,22/05/2021 03:31:10 ����,2006216.0,7,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,1443.51356,4.486057334,250777.0,458062.08200000005,1116967.0,6.0,2006216.0,334369.3333,818333.3409,2004785.0,6.0,1116967.0,1116967.0,0.0,1116967.0,1116967.0,0,0,0,0,284,64,3.489155704,0.99690163,0.0,1448.0,289.6,610.5304069,372747.3778,0,0,1,0,9,0,0,0,0.0,321.7777778,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,502,507,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-56794-80-6,23.1.0.7,56794,23.1.1.1,80,6,22/05/2021 03:40:10 ����,462113.0,3,6,346.0,11192.0,346.0,0.0,115.3333333,199.7631931,2896.0,0.0,1865.333333,1452.835389,24967.9191,19.47575593,57764.125,80527.31353,174186.0,15.0,333859.0,166929.5,236052.7497,333844.0,15.0,287927.0,57585.4,128339.497,287166.0,15.0,0,0,0,0,104,200,6.491918642999999,12.98383729,0.0,2896.0,1153.8,1423.518161,2026403.956,1,2,0,2,8,0,0,0,2.0,1282.0,115.3333333,1865.333333,0.0,0.0,0.0,11538.0,5.0,89972.0,0.0,38.0,0.0,1243.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-50118-6,23.1.1.1,80,23.1.0.7,50118,6,22/05/2021 03:48:12 ����,81162733.0,3,0,2896.0,0.0,1448.0,0.0,965.3333332999996,836.0031897999999,0.0,0.0,0.0,0.0,35.68140072,0.036962777,40600000.0,38900000.0,68100000.0,13000000.0,81200000.0,40600000.0,38900000.0,68100000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,0.036962777,0.0,0.0,1448.0,724.0,836.0031897999999,698901.3333,0,0,0,0,3,0,0,0,0.0,965.3333332999996,965.3333332999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,965.0,0.0,0.0,507,0,2,32,0.0,0.0,0.0,0.0,40600000.0,38900000.0,68100000.0,13000000.0,HTTP-Flood
23.1.0.7-23.1.1.1-43154-80-6,23.1.0.7,43154,23.1.1.1,80,6,22/05/2021 03:31:41 ����,1423878.0,4,7,296.0,11192.0,296.0,0.0,74.0,148.0,2896.0,0.0,1598.857143,1502.001712,8068.106959000002,7.725380967,142387.8,296845.0746,953730.0,9.0,1244811.0,414937.0,488773.6066,953730.0,20.0,243780.0,40630.0,97723.20485,240094.0,9.0,0,0,0,0,144,232,2.809229442,4.916151524,0.0,2896.0,957.3333332999996,1365.824249,1865475.879,1,3,0,2,9,0,0,0,1.0,1044.363636,74.0,1598.857143,0.0,0.0,0.0,11488.0,5.0,64157.0,0.0,26.0,0.0,1017.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-46692-80-6,23.1.0.7,46692,23.1.1.1,80,6,22/05/2021 03:33:52 ����,258.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23255.81395,51.6,98.08312801,227.0,4.0,258.0,51.6,98.08312801,227.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,180,0,23255.81395,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-56440-80-6,23.1.0.7,56440,23.1.1.1,80,6,22/05/2021 03:40:08 ����,1525644.0,6,4,322.0,1448.0,322.0,0.0,53.66666667,131.4559495,1448.0,0.0,362.0,724.0,1160.165805,6.55460907,169516.0,317638.8014,997337.0,9.0,1525644.0,305128.8,408754.0533,997337.0,244.0,271786.0,90595.33333,128373.347,237502.0,9.0,0,0,0,0,208,144,3.932765442,2.621843628,0.0,1448.0,160.9090909,437.6732696,191557.8909,1,4,0,1,8,0,0,0,0.0,177.0,53.66666667,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,144.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-45876-6,23.1.1.1,80,23.1.0.7,45876,6,22/05/2021 03:46:43 ����,136753.0,1,2,2896.0,0.0,2896.0,2896.0,2896.0,0.0,0.0,0.0,0.0,0.0,21176.86632,21.93736152,68376.5,95283.34587,135752.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,1001.0,0.0,1001.0,1001.0,0,0,0,0,32,40,7.31245384,14.62490768,0.0,2896.0,1448.0,1672.00638,2795605.333,0,0,2,0,1,0,0,0,2.0,1930.666667,2896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,0.0,0.0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-59112-80-6,23.1.0.7,59112,23.1.1.1,80,6,22/05/2021 03:51:35 ����,506640.0,3,7,352.0,11192.0,352.0,0.0,117.3333333,203.2272948,2896.0,0.0,1598.857143,1321.4814199999996,22785.40976,19.73788094,56293.33333,88774.34456,235496.0,236.0,364069.0,182034.5,257092.0048,363826.0,243.0,271144.0,45190.66667,109502.2963,268709.0,236.0,0,0,0,0,104,232,5.921364282000001,13.81651666,0.0,2896.0,1049.4545449999996,1279.894087,1638128.873,1,2,0,2,9,0,0,0,2.0,1154.4,117.3333333,1598.857143,0.0,0.0,0.0,11544.0,6.0,80970.0,0.0,35.0,0.0,1119.0,64240,501,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-52230-6,23.1.1.1,80,23.1.0.7,52230,6,22/05/2021 03:39:43 ����,6779087.0,3,1,2896.0,0.0,1448.0,0.0,965.3333332999996,836.0031897999999,0.0,0.0,0.0,0.0,427.1961696,0.5900499579999999,2259695.667,2705506.498,5296021.0,104892.0,6674195.0,3337097.5,2770336.1810000003,5296021.0,1378174.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,108,20,0.4425374689999999,0.14751249,0.0,1448.0,579.2,793.1022632999999,629011.2,0,0,1,0,3,0,0,0,0.0,724.0,965.3333332999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,501,0,2,32,1378174.0,0.0,1378174.0,1378174.0,5296021.0,0.0,5296021.0,5296021.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-34706-6,23.1.1.1,80,23.1.0.7,34706,6,22/05/2021 03:52:28 ����,114562.0,1,1,1448.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,12639.44414,17.45779578,114562.0,0.0,114562.0,114562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,8.728897889,8.728897889,0.0,1448.0,965.3333332999996,836.0031897999999,698901.3333,0,0,1,0,1,0,0,0,1.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-43486-80-6,23.1.0.7,43486,23.1.1.1,80,6,22/05/2021 03:31:47 ����,246.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24390.2439,49.2,99.39668003,227.0,4.0,246.0,49.2,99.39668003,227.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,0,24390.2439,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-56202-6,23.1.1.1,80,23.1.0.7,56202,6,22/05/2021 03:51:10 ����,152639.0,1,1,1448.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,9486.435315,13.10281121,152639.0,0.0,152639.0,152639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,6.551405604,6.551405604,0.0,1448.0,965.3333332999996,836.0031897999999,698901.3333,0,0,1,0,1,0,0,0,1.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-54676-80-6,23.1.0.7,54676,23.1.1.1,80,6,22/05/2021 03:39:52 ����,10872139.0,8,4,337.0,1448.0,337.0,0.0,42.125,119.1474926,1448.0,0.0,362.0,724.0,164.18112390000005,1.103738648,988376.2727,1322229.693,4289694.0,990.0,10900000.0,1553162.7140000004,1690489.146,4289694.0,990.0,9617487.0,3205829.0,3589160.317,7235297.0,351683.0,0,0,0,0,288,152,0.735825765,0.3679128829999999,0.0,1448.0,137.3076923,404.6787583,163764.8974,1,7,0,1,8,0,0,0,0.0,148.75,42.125,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,120.0,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-34716-80-6,23.1.0.7,34716,23.1.1.1,80,6,22/05/2021 03:41:34 ����,7.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.2857,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,285714.2857,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.1.1-23.1.0.7-80-45082-6,23.1.1.1,80,23.1.0.7,45082,6,22/05/2021 03:46:37 ����,148765.0,2,1,1448.0,0.0,1448.0,0.0,724.0,1023.890619,0.0,0.0,0.0,0.0,9733.472255,20.16603368,74382.5,45956.99103000001,106879.0,41886.0,41886.0,41886.0,0.0,41886.0,41886.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,13.44402245,6.722011226,0.0,1448.0,724.0,836.0031897999999,698901.3333,0,0,1,0,2,0,0,0,0.0,965.3333332999996,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-51510-80-6,23.1.0.7,51510,23.1.1.1,80,6,22/05/2021 03:49:19 ����,261.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.50575,52.2,103.3474722,237.0,4.0,261.0,52.2,103.3474722,237.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168,0,22988.50575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
23.1.0.7-23.1.1.1-60598-80-6,23.1.0.7,60598,23.1.1.1,80,6,22/05/2021 03:51:53 ����,19.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210526.3158,6.333333333,3.214550254,10.0,4.0,19.0,6.333333333,3.214550254,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,116,0,210526.3158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,496,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTTP-Flood
