Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.1.0.10-23.1.1.2-60332-80-6,23.1.0.10,60332,23.1.1.2,80,6,23/05/2021 07:39:27 AM,64625619.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083161769999999,10800000.0,12200000.0,33100000.0,1045258.0,64600000.0,10800000.0,12200000.0,33100000.0,1045258.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.1083161769999999,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64240,0,0,40,7148330.0,0.0,7148330.0,7148330.0,19200000.0,12700000.0,33100000.0,8298475.0,SlowBody
23.1.0.10-23.1.1.2-44894-80-6,23.1.0.10,44894,23.1.1.2,80,6,23/05/2021 08:03:37 AM,35041145.0,6,4,389.0,486.0,389.0,0.0,64.83333333,158.80858500000005,486.0,0.0,121.5,243.0,24.97064522,0.285378803,3893460.556,6761990.382999999,20300000.0,5.0,14600000.0,2929517.4,3385584.657,8186883.0,62423.0,20500000.0,6847665.0,11700000.0,20300000.0,5.0,0,0,0,0,224,136,0.1712272819999999,0.1141515209999999,0.0,486.0,79.54545455,178.3016341,31791.47273,1,5,0,2,6,0,0,0,0.0,87.5,64.83333333,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,48.0,64240,501,1,32,3260009.5,4181688.79,6216910.0,303109.0,14300000.0,8589477.094,20300000.0,8186883.0,SlowBody
23.1.1.2-23.1.0.10-80-43528-6,23.1.1.2,80,23.1.0.10,43528,6,23/05/2021 08:03:28 AM,117100329.0,2,13,0.0,2334.0,0.0,0.0,0.0,0.0,389.0,0.0,179.5384615,201.8421889,19.93162632,0.128095285,8364309.214,14200000.0,46500000.0,14911.0,63900000.0,63900000.0,0.0,63900000.0,63900000.0,116000000.0,9676151.75,15000000.0,46500000.0,14911.0,0,0,0,0,80,464,0.017079371,0.111015914,0.0,389.0,145.875,194.5,37830.25,0,8,0,6,8,0,0,0,6.0,155.6,0.0,179.5384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,64240,502,0,40,6871815.5,182857.1065,7001115.0,6742516.0,25800000.0,17100000.0,46500000.0,8209485.0,SlowBody
23.1.0.10-23.1.1.2-36990-80-6,23.1.0.10,36990,23.1.1.2,80,6,23/05/2021 08:08:23 AM,16934.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.1055864,16934.0,0.0,16934.0,16934.0,16934.0,16934.0,0.0,16934.0,16934.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,118.1055864,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowBody
23.1.0.10-23.1.1.2-60926-80-6,23.1.0.10,60926,23.1.1.2,80,6,23/05/2021 07:45:10 AM,4400.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.5454545,4400.0,0.0,4400.0,4400.0,4400.0,4400.0,0.0,4400.0,4400.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,454.5454545,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowBody
23.1.1.2-23.1.0.10-80-33674-6,23.1.1.2,80,23.1.0.10,33674,6,23/05/2021 07:45:29 AM,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowBody
23.1.0.10-23.1.1.2-32976-80-6,23.1.0.10,32976,23.1.1.2,80,6,23/05/2021 07:52:25 AM,64901744.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107855345,10800000.0,12400000.0,33600000.0,985942.0,64900000.0,10800000.0,12400000.0,33600000.0,985942.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.107855345,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64240,0,0,40,7137899.0,0.0,7137899.0,7137899.0,19300000.0,13000000.0,33600000.0,8071877.0,SlowBody
23.1.0.10-23.1.1.2-47558-80-6,23.1.0.10,47558,23.1.1.2,80,6,23/05/2021 07:48:41 AM,18299841.0,3,4,400.0,486.0,400.0,0.0,133.3333333,230.9401077,486.0,0.0,121.5,243.0,48.41572121,0.382516985,3049973.5,7420043.855,18200000.0,18.0,62893.0,31446.5,41028.45676,60458.0,2435.0,18300000.0,6088931.667,10500000.0,18200000.0,18.0,0,0,0,0,104,136,0.163935851,0.2185811339999999,0.0,486.0,110.75,206.3531993,42581.64286,1,2,0,2,6,0,0,0,1.0,126.5714286,133.3333333,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,69.0,64240,501,1,32,103786.0,0.0,103786.0,103786.0,18200000.0,0.0,18200000.0,18200000.0,SlowBody
23.1.0.10-23.1.1.2-43906-80-6,23.1.0.10,43906,23.1.1.2,80,6,23/05/2021 07:38:39 AM,94432.0,1,1,319.0,0.0,319.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,3378.092172,21.17926127,94432.0,0.0,94432.0,94432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,20,10.58963063,10.58963063,0.0,319.0,212.6666667,184.17473590000003,33920.33333,0,0,1,1,1,0,0,0,1.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowBody
23.1.0.10-23.1.1.2-54024-80-6,23.1.0.10,54024,23.1.1.2,80,6,23/05/2021 07:36:28 AM,31359553.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159441048,7839888.25,11000000.0,24300000.0,958106.0,31400000.0,7839888.25,11000000.0,24300000.0,958106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,0.159441048,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64240,0,0,40,7084455.0,0.0,7084455.0,7084455.0,24300000.0,0.0,24300000.0,24300000.0,SlowBody
