acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.6587700000000001,0.89022,0.57268,0.7761,0.9316,0.3794,0.5627,0.9518,0.8264
