acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9428282828282828,0.900909090909091,0.015252525252525254,0.9522727272727273,0.9156565656565656,0.011111111111111112,0.9103535353535354,0.8363636363636363,0.015656565656565657
