acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.8070099999999999,0.7170799999999999,0.10306,0.8986,0.905,0.1078,0.7,0.5042,0.1042
