acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9329900000000001,0.99982,0.13384000000000001,0.9611,0.9982,0.076,0.84,1.0,0.32
