acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9776819923371647,0.9796296296296296,0.024265644955300127,0.9869093231162197,0.9936143039591315,0.01979565772669221,0.9699872286079183,0.9782886334610472,0.038314176245210725
