acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9155400000000001,0.83884,0.007760000000000001,0.9407,0.8832,0.0018,0.9011,0.804,0.0018
