acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.84022,0.7218399999999999,0.0414,0.9451,0.9076,0.0174,0.6901,0.4118,0.0316
