acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9047100000000001,0.8217199999999999,0.012300000000000002,0.9946,0.9986,0.0094,0.8185,0.641,0.004
