acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9777777777777777,0.9869731800766284,0.0314176245210728,0.9872286079182631,1.0,0.02554278416347382,0.9715836526181354,0.9782886334610472,0.0351213282247765
