acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9108499999999999,0.82886,0.00716,0.9128,0.8276,0.002,0.9071,0.8332,0.019
