acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9603767560664112,0.9909961685823755,0.070242656449553,0.9910600255427842,0.9936143039591315,0.011494252873563218,0.933588761174968,1.0,0.13282247765006386
