acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9465656565656566,0.9373232323232323,0.044191919191919185,0.9762626262626263,1.0,0.047474747474747475,0.9353535353535354,0.9313131313131313,0.06060606060606061
