acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.8799,0.8533200000000001,0.09351999999999999,0.8852,0.8664,0.096,0.8772,0.85,0.0956
