acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9894700000000001,0.9966400000000001,0.0177,0.9997,1.0,0.0006,0.955,1.0,0.09
