acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.64371,0.84712,0.5597,0.8884,0.832,0.0552,0.3758,0.5294,0.7778
