acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9705303030303031,0.9690404040404039,0.027979797979797976,0.9886363636363636,1.0,0.022727272727272728,0.9489898989898989,0.9176767676767676,0.019696969696969695
