acc_mean,recall_mean,fpr_mean,acc_opt,recall_opt,fpr_opt,acc_wst,recall_wst,fpr_wst
0.9864,0.99794,0.025140000000000003,0.9951,0.999,0.0088,0.982,0.9996,0.0356
